station name: Minneapolis/St Paul Threaded Reoord
station identifier: mspthr
key: T=trace | M=missing | S=multi-day value to follow | A=multi-day accumulative value | blank=unknown
,maximum,minimum,precipitation,snowfall,snow depth,time of,time of,time of,time of,time of
,temperature,temperature,,,,observation,observation,observation,observation,observation
,,,,,,maxt,mint,pcpn,snow,snwd
date,(degrees F),(degrees F),(inches),(inches),(inches),(hour),(hour),(hour),(hour),(hour)
1977-05-13,89,59,0.00,0.0,0,24,24,0,0,0
1977-05-14,88,59,T,0.0,0,24,24,0,0,0
1977-05-15,87,64,0.16,0.0,0,24,24,0,0,0
1977-05-16,86,61,0.11,0.0,0,24,24,0,0,0
1977-05-17,81,62,0.39,0.0,0,24,24,0,0,0
1977-05-18,89,62,0.00,0.0,0,24,24,0,0,0
1977-05-19,89,64,0.00,0.0,0,24,24,0,0,0
1977-05-20,74,55,0.03,0.0,0,24,24,0,0,0
1977-05-21,70,50,0.22,0.0,0,24,24,0,0,0
1977-05-22,69,61,0.25,0.0,0,24,24,0,0,0
1977-05-23,81,58,0.01,0.0,0,24,24,0,0,0
1977-05-24,86,61,0.00,0.0,0,24,24,0,0,0
1977-05-25,89,66,0.00,0.0,0,24,24,0,0,0
1977-05-26,87,66,T,0.0,0,24,24,0,0,0
1977-05-27,88,66,0.00,0.0,0,24,24,0,0,0
1977-05-28,83,62,T,0.0,0,24,24,0,0,0
1977-05-29,81,62,T,0.0,0,24,24,0,0,0
1977-05-30,80,60,1.09,0.0,0,24,24,0,0,0
1977-05-31,69,59,0.21,0.0,0,24,24,0,0,0
1977-06-01,75,54,0.01,0.0,0,24,24,0,0,0
1977-06-02,69,50,0.00,0.0,0,24,24,0,0,0
1977-06-03,84,55,0.00,0.0,0,24,24,0,0,0
1977-06-04,83,62,0.68,0.0,0,24,24,0,0,0
1977-06-05,84,61,0.18,0.0,0,24,24,0,0,0
1977-06-06,73,58,0.00,0.0,0,24,24,0,0,0
1977-06-07,81,55,0.07,0.0,0,24,24,0,0,0
1977-06-08,71,54,0.00,0.0,0,24,24,0,0,0
1977-06-09,67,49,T,0.0,0,24,24,0,0,0
1977-06-10,83,58,T,0.0,0,24,24,0,0,0
1977-06-11,75,60,0.00,0.0,0,24,24,0,0,0
1977-06-12,72,56,0.00,0.0,0,24,24,0,0,0
1977-06-13,73,55,0.00,0.0,0,24,24,0,0,0
1977-06-14,80,53,0.00,0.0,0,24,24,0,0,0
1977-06-15,73,61,0.26,0.0,0,24,24,0,0,0
1977-06-16,79,64,0.92,0.0,0,24,24,0,0,0
1977-06-17,79,60,0.10,0.0,0,24,24,0,0,0
1977-06-18,77,58,0.00,0.0,0,24,24,0,0,0
1977-06-19,77,56,0.05,0.0,0,24,24,0,0,0
1977-06-20,72,55,T,0.0,0,24,24,0,0,0
1977-06-21,76,54,T,0.0,0,24,24,0,0,0
1977-06-22,73,60,0.07,0.0,0,24,24,0,0,0
1977-06-23,86,68,T,0.0,0,24,24,0,0,0
1977-06-24,87,66,0.00,0.0,0,24,24,0,0,0
1977-06-25,86,61,0.00,0.0,0,24,24,0,0,0
1977-06-26,92,64,0.04,0.0,0,24,24,0,0,0
1977-06-27,90,69,0.36,0.0,0,24,24,0,0,0
1977-06-28,74,63,0.18,0.0,0,24,24,0,0,0
1977-06-29,84,55,0.29,0.0,0,24,24,0,0,0
1977-06-30,73,61,0.36,0.0,0,24,24,0,0,0
1977-07-01,78,60,0.00,0.0,0,24,24,0,0,0
1977-07-02,87,54,0.00,0.0,0,24,24,0,0,0
1977-07-03,91,68,0.71,0.0,0,24,24,0,0,0
1977-07-04,92,75,0.01,0.0,0,24,24,0,0,0
1977-07-05,96,76,0.00,0.0,0,24,24,0,0,0
1977-07-06,85,71,1.34,0.0,0,24,24,0,0,0
1977-07-07,90,69,T,0.0,0,24,24,0,0,0
1977-07-08,78,62,0.00,0.0,0,24,24,0,0,0
1977-07-09,75,55,0.00,0.0,0,24,24,0,0,0
1977-07-10,76,64,T,0.0,0,24,24,0,0,0
1977-07-11,84,65,0.06,0.0,0,24,24,0,0,0
1977-07-12,81,63,0.00,0.0,0,24,24,0,0,0
1977-07-13,91,56,0.00,0.0,0,24,24,0,0,0
1977-07-14,89,67,0.04,0.0,0,24,24,0,0,0
1977-07-15,87,59,0.00,0.0,0,24,24,0,0,0
1977-07-16,94,70,T,0.0,0,24,24,0,0,0
1977-07-17,85,70,T,0.0,0,24,24,0,0,0
1977-07-18,95,68,0.00,0.0,0,24,24,0,0,0
1977-07-19,100,79,0.00,0.0,0,24,24,0,0,0
1977-07-20,85,66,0.35,0.0,0,24,24,0,0,0
1977-07-21,84,64,0.00,0.0,0,24,24,0,0,0
1977-07-22,86,62,0.00,0.0,0,24,24,0,0,0
1977-07-23,76,62,0.40,0.0,0,24,24,0,0,0
1977-07-24,90,69,0.19,0.0,0,24,24,0,0,0
1977-07-25,78,62,0.00,0.0,0,24,24,0,0,0
1977-07-26,78,58,0.00,0.0,0,24,24,0,0,0
1977-07-27,80,62,0.46,0.0,0,24,24,0,0,0
1977-07-28,78,64,0.00,0.0,0,24,24,0,0,0
1977-07-29,85,59,0.01,0.0,0,24,24,0,0,0
1977-07-30,84,65,0.15,0.0,0,24,24,0,0,0
1977-07-31,75,61,0.00,0.0,0,24,24,0,0,0
1977-08-01,84,51,0.00,0.0,0,24,24,0,0,0
1977-08-02,77,60,0.04,0.0,0,24,24,0,0,0
1977-08-03,82,62,0.33,0.0,0,24,24,0,0,0
1977-08-04,74,58,0.06,0.0,0,24,24,0,0,0
1977-08-05,76,55,0.00,0.0,0,24,24,0,0,0
1977-08-06,77,48,T,0.0,0,24,24,0,0,0
1977-08-07,86,61,0.00,0.0,0,24,24,0,0,0
1977-08-08,83,61,0.00,0.0,0,24,24,0,0,0
1977-08-09,70,58,0.18,0.0,0,24,24,0,0,0
1977-08-10,74,58,0.00,0.0,0,24,24,0,0,0
1977-08-11,73,49,0.00,0.0,0,24,24,0,0,0
1977-08-12,87,57,0.00,0.0,0,24,24,0,0,0
1977-08-13,73,57,0.06,0.0,0,24,24,0,0,0
1977-08-14,78,50,0.00,0.0,0,24,24,0,0,0
1977-08-15,69,51,0.30,0.0,0,24,24,0,0,0
1977-08-16,75,58,0.22,0.0,0,24,24,0,0,0
1977-08-17,69,49,T,0.0,0,24,24,0,0,0
1977-08-18,72,41,T,0.0,0,24,24,0,0,0
1977-08-19,74,55,0.00,0.0,0,24,24,0,0,0
1977-08-20,77,52,0.01,0.0,0,24,24,0,0,0
1977-08-21,77,53,T,0.0,0,24,24,0,0,0
1977-08-22,74,50,T,0.0,0,24,24,0,0,0
1977-08-23,73,54,0.00,0.0,0,24,24,0,0,0
1977-08-24,74,55,0.00,0.0,0,24,24,0,0,0
1977-08-25,70,56,0.19,0.0,0,24,24,0,0,0
1977-08-26,89,69,0.01,0.0,0,24,24,0,0,0
1977-08-27,88,68,0.55,0.0,0,24,24,0,0,0
1977-08-28,71,56,T,0.0,0,24,24,0,0,0
1977-08-29,76,52,0.00,0.0,0,24,24,0,0,0
1977-08-30,76,62,7.28,0.0,0,24,24,0,0,0
1977-08-31,78,58,0.08,0.0,0,24,24,0,0,0
1977-09-01,73,51,0.83,0.0,0,24,24,0,0,0
1977-09-02,72,55,T,0.0,0,24,24,0,0,0
1977-09-03,76,55,0.00,0.0,0,24,24,0,0,0
1977-09-04,75,63,0.10,0.0,0,24,24,0,0,0
1977-09-05,75,54,0.00,0.0,0,24,24,0,0,0
1977-09-06,79,59,T,0.0,0,24,24,0,0,0
1977-09-07,67,55,0.00,0.0,0,24,24,0,0,0
1977-09-08,85,61,0.75,0.0,0,24,24,0,0,0
1977-09-09,69,54,0.00,0.0,0,24,24,0,0,0
1977-09-10,71,46,T,0.0,0,24,24,0,0,0
1977-09-11,73,56,0.01,0.0,0,24,24,0,0,0
1977-09-12,61,50,0.01,0.0,0,24,24,0,0,0
1977-09-13,72,49,0.00,0.0,0,24,24,0,0,0
1977-09-14,76,48,0.00,0.0,0,24,24,0,0,0
1977-09-15,72,51,0.00,0.0,0,24,24,0,0,0
1977-09-16,67,50,0.00,0.0,0,24,24,0,0,0
1977-09-17,78,55,0.24,0.0,0,24,24,0,0,0
1977-09-18,74,56,0.18,0.0,0,24,24,0,0,0
1977-09-19,61,51,0.01,0.0,0,24,24,0,0,0
1977-09-20,58,45,0.00,0.0,0,24,24,0,0,0
1977-09-21,67,46,0.30,0.0,0,24,24,0,0,0
1977-09-22,60,55,0.02,0.0,0,24,24,0,0,0
1977-09-23,63,56,1.20,0.0,0,24,24,0,0,0
1977-09-24,65,51,0.11,0.0,0,24,24,0,0,0
1977-09-25,65,53,0.03,0.0,0,24,24,0,0,0
1977-09-26,63,49,0.00,0.0,0,24,24,0,0,0
1977-09-27,66,49,0.00,0.0,0,24,24,0,0,0
1977-09-28,73,41,0.11,0.0,0,24,24,0,0,0
1977-09-29,62,51,0.07,0.0,0,24,24,0,0,0
1977-09-30,52,46,0.46,0.0,0,24,24,0,0,0
1977-10-01,60,40,0.00,0.0,0,24,24,0,0,0
1977-10-02,61,35,0.00,0.0,0,24,24,0,0,0
1977-10-03,63,32,0.00,0.0,0,24,24,0,0,0
1977-10-04,65,38,0.03,0.0,0,24,24,0,0,0
1977-10-05,56,33,0.00,0.0,0,24,24,0,0,0
1977-10-06,51,36,0.00,0.0,0,24,24,0,0,0
1977-10-07,43,37,0.88,T,0,24,24,0,0,0
1977-10-08,42,38,0.11,0.0,0,24,24,0,0,0
1977-10-09,55,34,0.00,0.0,0,24,24,0,0,0
1977-10-10,49,32,0.48,2.5,0,24,24,0,0,0
1977-10-11,43,33,0.06,0.5,T,24,24,0,0,0
1977-10-12,52,32,0.00,0.0,0,24,24,0,0,0
1977-10-13,68,32,0.00,0.0,0,24,24,0,0,0
1977-10-14,64,44,0.00,0.0,0,24,24,0,0,0
1977-10-15,50,33,0.00,0.0,0,24,24,0,0,0
1977-10-16,58,28,0.00,0.0,0,24,24,0,0,0
1977-10-17,59,38,T,0.0,0,24,24,0,0,0
1977-10-18,55,37,T,0.0,0,24,24,0,0,0
1977-10-19,61,31,0.00,0.0,0,24,24,0,0,0
1977-10-20,72,40,0.00,0.0,0,24,24,0,0,0
1977-10-21,65,40,0.00,0.0,0,24,24,0,0,0
1977-10-22,51,33,0.00,0.0,0,24,24,0,0,0
1977-10-23,50,37,0.01,0.0,0,24,24,0,0,0
1977-10-24,51,45,0.04,0.0,0,24,24,0,0,0
1977-10-25,53,44,0.00,0.0,0,24,24,0,0,0
1977-10-26,64,39,0.00,0.0,0,24,24,0,0,0
1977-10-27,67,39,T,0.0,0,24,24,0,0,0
1977-10-28,63,36,0.00,0.0,0,24,24,0,0,0
1977-10-29,63,44,0.00,0.0,0,24,24,0,0,0
1977-10-30,57,43,0.01,0.0,0,24,24,0,0,0
1977-10-31,61,44,0.72,0.0,0,24,24,0,0,0
1977-11-01,52,36,0.00,0.0,0,24,24,0,0,0
1977-11-02,57,30,0.00,0.0,0,24,24,0,0,0
1977-11-03,61,36,0.00,0.0,0,24,24,0,0,0
1977-11-04,55,30,0.00,0.0,0,24,24,0,0,0
1977-11-05,57,34,0.00,0.0,0,24,24,0,0,0
1977-11-06,52,47,T,0.0,0,24,24,0,0,0
1977-11-07,56,49,0.01,0.0,0,24,24,0,0,0
1977-11-08,58,53,0.01,0.0,0,24,24,0,0,0
1977-11-09,59,31,0.21,0.4,T,24,24,0,0,0
1977-11-10,34,25,0.10,0.6,1,24,24,0,0,0
1977-11-11,33,23,0.00,0.0,T,24,24,0,0,0
1977-11-12,33,17,0.00,0.0,T,24,24,0,0,0
1977-11-13,39,26,0.00,0.0,T,24,24,0,0,0
1977-11-14,44,23,0.00,0.0,T,24,24,0,0,0
1977-11-15,43,33,0.01,0.0,0,24,24,0,0,0
1977-11-16,45,30,0.00,0.0,0,24,24,0,0,0
1977-11-17,36,31,0.01,0.1,0,24,24,0,0,0
1977-11-18,36,27,0.00,0.0,0,24,24,0,0,0
1977-11-19,37,27,0.15,0.4,0,24,24,0,0,0
1977-11-20,56,20,0.26,T,0,24,24,0,0,0
1977-11-21,20,9,T,T,T,24,24,0,0,0
1977-11-22,29,12,0.01,0.1,T,24,24,0,0,0
1977-11-23,31,16,0.25,3.1,2,24,24,0,0,0
1977-11-24,16,6,0.13,1.7,3,24,24,0,0,0
1977-11-25,6,-12,0.02,0.2,4,24,24,0,0,0
1977-11-26,12,-16,0.05,1.0,4,24,24,0,0,0
1977-11-27,17,-1,0.20,4.1,7,24,24,0,0,0
1977-11-28,24,-4,T,T,9,24,24,0,0,0
1977-11-29,35,20,T,T,9,24,24,0,0,0
1977-11-30,35,24,T,0.0,7,24,24,0,0,0
1977-12-01,27,18,0.03,0.3,5,24,24,0,0,0
1977-12-02,20,11,T,T,5,24,24,0,0,0
1977-12-03,16,2,0.00,0.0,4,24,24,0,0,0
1977-12-04,18,9,0.08,1.4,5,24,24,0,0,0
1977-12-05,19,-9,T,T,6,24,24,0,0,0
1977-12-06,7,-11,T,T,5,24,24,0,0,0
1977-12-07,10,-10,0.15,3.6,5,24,24,0,0,0
1977-12-08,14,-10,0.02,0.4,8,24,24,0,0,0
1977-12-09,-5,-14,0.00,0.0,9,24,24,0,0,0
1977-12-10,-3,-18,T,T,9,24,24,0,0,0
1977-12-11,16,-5,T,T,9,24,24,0,0,0
1977-12-12,34,14,0.00,0.0,9,24,24,0,0,0
1977-12-13,35,25,T,T,8,24,24,0,0,0
1977-12-14,28,24,0.02,T,6,24,24,0,0,0
1977-12-15,34,27,T,0.0,6,24,24,0,0,0
1977-12-16,38,34,0.01,0.0,5,24,24,0,0,0
1977-12-17,41,35,0.45,0.0,3,24,24,0,0,0
1977-12-18,35,30,0.02,0.1,T,24,24,0,0,0
1977-12-19,30,18,T,T,T,24,24,0,0,0
1977-12-20,23,15,0.04,0.8,T,24,24,0,0,0
1977-12-21,21,9,T,T,1,24,24,0,0,0
1977-12-22,29,10,0.00,0.0,T,24,24,0,0,0
1977-12-23,25,11,T,T,T,24,24,0,0,0
1977-12-24,22,2,T,T,T,24,24,0,0,0
1977-12-25,2,-10,T,T,T,24,24,0,0,0
1977-12-26,5,-7,T,T,T,24,24,0,0,0
1977-12-27,15,-11,T,T,T,24,24,0,0,0
1977-12-28,23,15,T,T,T,24,24,0,0,0
1977-12-29,25,16,0.00,0.0,T,24,24,0,0,0
1977-12-30,25,18,0.01,0.4,T,24,24,0,0,0
1977-12-31,18,8,0.32,7.2,2,24,24,0,0,0
1978-01-01,8,-4,0.01,0.2,7,24,24,0,0,0
1978-01-02,16,-0,T,0.1,6,24,24,0,0,0
1978-01-03,15,-6,0.00,0.0,6,24,24,0,0,0
1978-01-04,16,5,0.00,0.0,5,24,24,0,0,0
1978-01-05,23,9,0.00,0.0,5,24,24,0,0,0
1978-01-06,31,22,0.01,T,5,24,24,0,0,0
1978-01-07,26,3,0.01,0.3,5,24,24,0,0,0
1978-01-08,3,-12,T,T,5,24,24,0,0,0
1978-01-09,-3,-16,0.00,0.0,5,24,24,0,0,0
1978-01-10,2,-18,0.00,0.0,5,24,24,0,0,0
1978-01-11,8,-17,0.00,0.0,5,24,24,0,0,0
1978-01-12,14,-4,0.07,1.2,5,24,24,0,0,0
1978-01-13,23,5,0.01,0.3,6,24,24,0,0,0
1978-01-14,20,-2,0.01,0.1,6,24,24,0,0,0
1978-01-15,14,-3,T,0.2,6,24,24,0,0,0
1978-01-16,3,-11,0.00,0.0,6,24,24,0,0,0
1978-01-17,12,-12,T,T,6,24,24,0,0,0
1978-01-18,19,12,0.10,1.9,6,24,24,0,0,0
1978-01-19,16,-4,T,T,8,24,24,0,0,0
1978-01-20,14,-9,0.00,0.0,7,24,24,0,0,0
1978-01-21,9,-13,0.00,0.0,7,24,24,0,0,0
1978-01-22,20,-5,T,T,6,24,24,0,0,0
1978-01-23,24,9,T,T,6,24,24,0,0,0
1978-01-24,25,15,0.02,0.3,6,24,24,0,0,0
1978-01-25,24,1,0.10,1.5,6,24,24,0,0,0
1978-01-26,14,-7,0.03,0.6,8,24,24,0,0,0
1978-01-27,10,-13,T,T,8,24,24,0,0,0
1978-01-28,12,-4,0.00,0.0,8,24,24,0,0,0
1978-01-29,8,-8,0.00,0.0,8,24,24,0,0,0
1978-01-30,10,-8,0.01,0.1,8,24,24,0,0,0
1978-01-31,9,-10,0.00,0.0,7,24,24,0,0,0
1978-02-01,8,-1,0.04,0.7,7,24,24,0,0,0
1978-02-02,4,-15,0.02,0.3,8,24,24,0,0,0
1978-02-03,13,-2,T,T,8,24,24,0,0,0
1978-02-04,21,9,0.02,0.3,8,24,24,0,0,0
1978-02-05,11,-4,0.00,0.0,8,24,24,0,0,0
1978-02-06,13,-7,0.00,0.0,8,24,24,0,0,0
1978-02-07,18,-3,0.00,0.0,8,24,24,0,0,0
1978-02-08,24,4,T,T,8,24,24,0,0,0
1978-02-09,26,-1,0.00,0.0,8,24,24,0,0,0
1978-02-10,22,-4,0.00,0.0,7,24,24,0,0,0
1978-02-11,26,8,0.02,0.4,7,24,24,0,0,0
1978-02-12,27,2,0.00,0.0,7,24,24,0,0,0
1978-02-13,29,17,T,T,7,24,24,0,0,0
1978-02-14,22,7,T,T,6,24,24,0,0,0
1978-02-15,16,-2,0.00,0.0,6,24,24,0,0,0
1978-02-16,17,-4,T,T,6,24,24,0,0,0
1978-02-17,17,-6,T,T,6,24,24,0,0,0
1978-02-18,17,-2,0.00,0.0,5,24,24,0,0,0
1978-02-19,18,-6,0.01,0.3,5,24,24,0,0,0
1978-02-20,26,11,0.01,0.2,6,24,24,0,0,0
1978-02-21,23,3,0.00,0.0,6,24,24,0,0,0
1978-02-22,21,3,0.10,1.5,6,24,24,0,0,0
1978-02-23,33,16,T,T,8,24,24,0,0,0
1978-02-24,37,22,T,0.1,9,24,24,0,0,0
1978-02-25,22,9,0.00,0.0,9,24,24,0,0,0
1978-02-26,19,2,0.00,0.0,9,24,24,0,0,0
1978-02-27,26,3,0.02,0.8,9,24,24,0,0,0
1978-02-28,24,10,T,T,9,24,24,0,0,0
1978-03-01,23,1,0.00,0.0,9,24,24,0,0,0
1978-03-02,21,16,0.19,3.6,9,24,24,0,0,0
1978-03-03,17,-0,T,T,13,24,24,0,0,0
1978-03-04,15,-11,0.00,0.0,12,24,24,0,0,0
1978-03-05,22,-3,T,T,12,24,24,0,0,0
1978-03-06,28,6,0.00,0.0,12,24,24,0,0,0
1978-03-07,36,-4,0.00,0.0,12,24,24,0,0,0
1978-03-08,32,6,0.00,0.0,11,24,24,0,0,0
1978-03-09,39,22,0.00,0.0,9,24,24,0,0,0
1978-03-10,36,19,0.07,0.4,8,24,24,0,0,0
1978-03-11,41,33,0.00,0.0,8,24,24,0,0,0
1978-03-12,35,33,0.00,0.0,4,24,24,0,0,0
1978-03-13,35,32,0.45,3.7,4,24,24,0,0,0
1978-03-14,34,25,T,T,7,24,24,0,0,0
1978-03-15,34,23,T,T,7,24,24,0,0,0
1978-03-16,32,16,0.00,0.0,7,24,24,0,0,0
1978-03-17,30,15,0.00,0.0,7,24,24,0,0,0
1978-03-18,43,17,0.00,0.0,6,24,24,0,0,0
1978-03-19,40,29,0.00,0.0,4,24,24,0,0,0
1978-03-20,41,31,0.08,0.8,3,24,24,0,0,0
1978-03-21,50,29,0.00,0.0,T,24,24,0,0,0
1978-03-22,49,32,0.00,0.0,T,24,24,0,0,0
1978-03-23,40,28,0.00,0.0,T,24,24,0,0,0
1978-03-24,37,21,0.00,0.0,0,24,24,0,0,0
1978-03-25,46,24,0.00,0.0,0,24,24,0,0,0
1978-03-26,52,24,0.00,0.0,0,24,24,0,0,0
1978-03-27,65,32,0.00,0.0,0,24,24,0,0,0
1978-03-28,54,33,0.00,0.0,0,24,24,0,0,0
1978-03-29,49,27,0.00,0.0,0,24,24,0,0,0
1978-03-30,67,41,0.00,0.0,0,24,24,0,0,0
1978-03-31,71,45,0.00,0.0,0,24,24,0,0,0
1978-04-01,46,33,0.01,T,0,24,24,0,0,0
1978-04-02,34,30,0.38,1.0,0,24,24,0,0,0
1978-04-03,46,33,0.06,0.0,T,24,24,0,0,0
1978-04-04,58,37,T,0.0,0,24,24,0,0,0
1978-04-05,52,35,0.04,0.0,0,24,24,0,0,0
1978-04-06,64,44,0.59,0.0,0,24,24,0,0,0
1978-04-07,47,36,0.17,0.0,0,24,24,0,0,0
1978-04-08,47,37,0.01,0.0,0,24,24,0,0,0
1978-04-09,46,37,0.66,0.0,0,24,24,0,0,0
1978-04-10,53,39,0.05,T,0,24,24,0,0,0
1978-04-11,50,35,T,T,0,24,24,0,0,0
1978-04-12,53,34,0.14,0.0,0,24,24,0,0,0
1978-04-13,49,31,0.00,0.0,0,24,24,0,0,0
1978-04-14,54,29,0.00,0.0,0,24,24,0,0,0
1978-04-15,56,32,0.00,0.0,0,24,24,0,0,0
1978-04-16,58,35,0.00,0.0,0,24,24,0,0,0
1978-04-17,56,37,0.01,0.0,0,24,24,0,0,0
1978-04-18,43,36,0.67,0.1,T,24,24,0,0,0
1978-04-19,44,38,T,T,0,24,24,0,0,0
1978-04-20,54,33,0.09,0.8,T,24,24,0,0,0
1978-04-21,55,28,0.00,0.0,0,24,24,0,0,0
1978-04-22,59,32,0.14,0.0,0,24,24,0,0,0
1978-04-23,50,43,0.32,0.0,0,24,24,0,0,0
1978-04-24,48,44,0.25,0.0,0,24,24,0,0,0
1978-04-25,66,36,0.00,0.0,0,24,24,0,0,0
1978-04-26,71,40,0.00,0.0,0,24,24,0,0,0
1978-04-27,71,38,0.00,0.0,0,24,24,0,0,0
1978-04-28,72,45,0.00,0.0,0,24,24,0,0,0
1978-04-29,62,44,0.04,0.0,0,24,24,0,0,0
1978-04-30,59,38,0.00,0.0,0,24,24,0,0,0
1978-05-01,55,33,0.00,0.0,0,24,24,0,0,0
1978-05-02,65,29,0.00,0.0,0,24,24,0,0,0
1978-05-03,71,38,0.00,0.0,0,24,24,0,0,0
1978-05-04,68,47,0.00,0.0,0,24,24,0,0,0
1978-05-05,67,42,0.00,0.0,0,24,24,0,0,0
1978-05-06,64,43,0.00,0.0,0,24,24,0,0,0
1978-05-07,60,47,0.62,0.0,0,24,24,0,0,0
1978-05-08,57,46,0.15,0.0,0,24,24,0,0,0
1978-05-09,58,46,T,0.0,0,24,24,0,0,0
1978-05-10,78,41,0.00,0.0,0,24,24,0,0,0
1978-05-11,77,59,0.00,0.0,0,24,24,0,0,0
1978-05-12,67,49,0.15,0.0,0,24,24,0,0,0
1978-05-13,69,46,0.00,0.0,0,24,24,0,0,0
1978-05-14,71,44,0.00,0.0,0,24,24,0,0,0
1978-05-15,71,49,0.00,0.0,0,24,24,0,0,0
1978-05-16,75,52,0.00,0.0,0,24,24,0,0,0
1978-05-17,76,51,0.00,0.0,0,24,24,0,0,0
1978-05-18,80,52,0.00,0.0,0,24,24,0,0,0
1978-05-19,89,62,0.00,0.0,0,24,24,0,0,0
1978-05-20,69,52,T,0.0,0,24,24,0,0,0
1978-05-21,72,44,0.00,0.0,0,24,24,0,0,0
1978-05-22,77,51,0.00,0.0,0,24,24,0,0,0
1978-05-23,77,52,0.00,0.0,0,24,24,0,0,0
1978-05-24,78,56,0.00,0.0,0,24,24,0,0,0
1978-05-25,94,69,0.00,0.0,0,24,24,0,0,0
1978-05-26,96,66,0.50,0.0,0,24,24,0,0,0
1978-05-27,83,64,2.17,0.0,0,24,24,0,0,0
1978-05-28,78,66,0.04,0.0,0,24,24,0,0,0
1978-05-29,79,62,0.14,0.0,0,24,24,0,0,0
1978-05-30,70,57,T,0.0,0,24,24,0,0,0
1978-05-31,69,56,0.02,0.0,0,24,24,0,0,0
1978-06-01,61,48,T,0.0,0,24,24,0,0,0
1978-06-02,67,46,T,0.0,0,24,24,0,0,0
1978-06-03,74,46,0.00,0.0,0,24,24,0,0,0
1978-06-04,77,50,T,0.0,0,24,24,0,0,0
1978-06-05,78,50,0.00,0.0,0,24,24,0,0,0
1978-06-06,86,52,0.00,0.0,0,24,24,0,0,0
1978-06-07,71,45,0.30,0.0,0,24,24,0,0,0
1978-06-08,72,39,0.00,0.0,0,24,24,0,0,0
1978-06-09,76,52,0.00,0.0,0,24,24,0,0,0
1978-06-10,93,70,0.00,0.0,0,24,24,0,0,0
1978-06-11,80,62,0.18,0.0,0,24,24,0,0,0
1978-06-12,73,56,0.00,0.0,0,24,24,0,0,0
1978-06-13,83,55,0.01,0.0,0,24,24,0,0,0
1978-06-14,78,60,0.32,0.0,0,24,24,0,0,0
1978-06-15,74,63,0.32,0.0,0,24,24,0,0,0
1978-06-16,80,63,0.63,0.0,0,24,24,0,0,0
1978-06-17,78,61,0.06,0.0,0,24,24,0,0,0
1978-06-18,76,54,0.00,0.0,0,24,24,0,0,0
1978-06-19,85,59,0.20,0.0,0,24,24,0,0,0
1978-06-20,70,55,0.02,0.0,0,24,24,0,0,0
1978-06-21,76,49,0.00,0.0,0,24,24,0,0,0
1978-06-22,81,59,0.01,0.0,0,24,24,0,0,0
1978-06-23,70,63,0.49,0.0,0,24,24,0,0,0
1978-06-24,78,63,T,0.0,0,24,24,0,0,0
1978-06-25,85,70,2.88,0.0,0,24,24,0,0,0
1978-06-26,84,65,0.04,0.0,0,24,24,0,0,0
1978-06-27,83,62,0.00,0.0,0,24,24,0,0,0
1978-06-28,85,65,0.02,0.0,0,24,24,0,0,0
1978-06-29,89,69,0.05,0.0,0,24,24,0,0,0
1978-06-30,83,71,1.56,0.0,0,24,24,0,0,0
1978-07-01,82,70,0.75,0.0,0,24,24,0,0,0
1978-07-02,72,65,T,0.0,0,24,24,0,0,0
1978-07-03,77,64,T,0.0,0,24,24,0,0,0
1978-07-04,79,64,0.00,0.0,0,24,24,0,0,0
1978-07-05,89,72,0.14,0.0,0,24,24,0,0,0
1978-07-06,86,66,0.66,0.0,0,24,24,0,0,0
1978-07-07,76,60,0.02,0.0,0,24,24,0,0,0
1978-07-08,76,54,0.12,0.0,0,24,24,0,0,0
1978-07-09,74,56,0.02,0.0,0,24,24,0,0,0
1978-07-10,75,52,0.00,0.0,0,24,24,0,0,0
1978-07-11,76,56,0.00,0.0,0,24,24,0,0,0
1978-07-12,78,63,0.15,0.0,0,24,24,0,0,0
1978-07-13,78,61,0.00,0.0,0,24,24,0,0,0
1978-07-14,87,62,0.02,0.0,0,24,24,0,0,0
1978-07-15,88,66,0.00,0.0,0,24,24,0,0,0
1978-07-16,92,65,0.00,0.0,0,24,24,0,0,0
1978-07-17,92,69,0.00,0.0,0,24,24,0,0,0
1978-07-18,89,71,T,0.0,0,24,24,0,0,0
1978-07-19,91,65,0.00,0.0,0,24,24,0,0,0
1978-07-20,71,61,T,0.0,0,24,24,0,0,0
1978-07-21,71,61,0.59,0.0,0,24,24,0,0,0
1978-07-22,69,55,0.70,0.0,0,24,24,0,0,0
1978-07-23,78,50,0.00,0.0,0,24,24,0,0,0
1978-07-24,81,57,0.00,0.0,0,24,24,0,0,0
1978-07-25,90,70,T,0.0,0,24,24,0,0,0
1978-07-26,85,68,0.02,0.0,0,24,24,0,0,0
1978-07-27,76,61,0.00,0.0,0,24,24,0,0,0
1978-07-28,84,60,T,0.0,0,24,24,0,0,0
1978-07-29,75,59,0.00,0.0,0,24,24,0,0,0
1978-07-30,76,53,0.00,0.0,0,24,24,0,0,0
1978-07-31,79,61,0.00,0.0,0,24,24,0,0,0
1978-08-01,84,56,0.34,0.0,0,24,24,0,0,0
1978-08-02,76,56,0.00,0.0,0,24,24,0,0,0
1978-08-03,71,48,0.00,0.0,0,24,24,0,0,0
1978-08-04,78,48,0.00,0.0,0,24,24,0,0,0
1978-08-05,86,55,0.00,0.0,0,24,24,0,0,0
1978-08-06,86,62,0.00,0.0,0,24,24,0,0,0
