station name: Minneapolis/St Paul Threaded Reoord
station identifier: mspthr
key: T=trace | M=missing | S=multi-day value to follow | A=multi-day accumulative value | blank=unknown
,maximum,minimum,precipitation,snowfall,snow depth,time of,time of,time of,time of,time of
1961-03-26,59,49,0.02,0.0,0,24,24,0,0,0
1961-03-27,52,31,1.24,0.1,0,24,24,0,0,0
1961-03-28,34,24,0.00,0.0,0,24,24,0,0,0
1961-03-29,36,20,T,T,0,24,24,0,0,0
1961-03-30,50,22,T,0.0,0,24,24,0,0,0
1961-03-31,44,24,0.00,0.0,0,24,24,0,0,0
1961-04-01,30,16,0.00,0.0,0,24,24,0,0,0
1961-04-02,43,15,0.00,0.0,0,24,24,0,0,0
1961-04-03,47,21,0.00,0.0,0,24,24,0,0,0
1961-04-04,46,23,0.21,0.0,0,24,24,0,0,0
1961-04-05,40,28,0.18,0.2,0,24,24,0,0,0
1961-04-06,39,27,0.05,0.3,T,24,24,0,0,0
1961-04-07,43,26,0.00,0.0,0,24,24,0,0,0
1961-04-08,45,24,0.00,0.0,0,24,24,0,0,0
1961-04-09,48,24,0.00,0.0,0,24,24,0,0,0
1961-04-10,53,23,0.00,0.0,0,24,24,0,0,0
1961-04-11,49,34,0.16,T,0,24,24,0,0,0
1961-04-12,49,29,0.02,T,0,24,24,0,0,0
1961-04-13,50,23,0.00,0.0,0,24,24,0,0,0
1961-04-14,45,37,0.70,0.0,0,24,24,0,0,0
1961-04-15,37,21,0.30,2.0,T,24,24,0,0,0
1961-04-16,33,22,0.46,5.0,1,24,24,0,0,0
1961-04-17,39,33,0.05,0.2,5,24,24,0,0,0
1961-04-18,51,33,0.00,0.0,1,24,24,0,0,0
1961-04-19,66,34,0.00,0.0,T,24,24,0,0,0
1961-04-20,58,42,0.14,0.0,0,24,24,0,0,0
1961-04-21,65,34,0.00,0.0,0,24,24,0,0,0
1961-04-22,67,37,0.00,0.0,0,24,24,0,0,0
1961-04-23,52,42,0.12,0.0,0,24,24,0,0,0
1961-04-24,49,40,T,0.0,0,24,24,0,0,0
1961-04-25,44,31,T,0.0,0,24,24,0,0,0
1961-04-26,51,30,0.00,0.0,0,24,24,0,0,0
1961-04-27,52,28,0.00,0.0,0,24,24,0,0,0
1961-04-28,46,30,0.00,0.0,0,24,24,0,0,0
1961-04-29,57,30,T,0.0,0,24,24,0,0,0
1961-04-30,50,31,0.00,0.0,0,24,24,0,0,0
1961-05-01,54,30,0.00,0.0,0,24,24,0,0,0
1961-05-02,56,24,0.00,0.0,0,24,24,0,0,0
1961-05-03,62,31,0.00,0.0,0,24,24,0,0,0
1961-05-04,67,39,0.00,0.0,0,24,24,0,0,0
1961-05-05,62,47,T,0.0,0,24,24,0,0,0
1961-05-06,55,44,0.55,0.0,0,24,24,0,0,0
1961-05-07,68,41,0.22,0.0,0,24,24,0,0,0
1961-05-08,54,39,0.00,0.0,0,24,24,0,0,0
1961-05-09,53,35,0.00,0.0,0,24,24,0,0,0
1961-05-10,79,43,T,0.0,0,24,24,0,0,0
1961-05-11,86,56,0.00,0.0,0,24,24,0,0,0
1961-05-12,90,56,0.00,0.0,0,24,24,0,0,0
1961-05-13,72,54,T,0.0,0,24,24,0,0,0
1961-05-14,63,44,0.95,0.0,0,24,24,0,0,0
1961-05-15,62,40,0.32,0.0,0,24,24,0,0,0
1961-05-16,60,41,0.00,0.0,0,24,24,0,0,0
1961-05-17,53,42,0.81,0.0,0,24,24,0,0,0
1961-05-18,52,39,0.01,0.0,0,24,24,0,0,0
1961-05-19,56,33,T,0.0,0,24,24,0,0,0
1961-05-20,63,42,0.05,0.0,0,24,24,0,0,0
1961-05-21,71,45,0.00,0.0,0,24,24,0,0,0
1961-05-22,69,44,0.00,0.0,0,24,24,0,0,0
1961-05-23,75,38,0.00,0.0,0,24,24,0,0,0
1961-05-24,76,49,T,0.0,0,24,24,0,0,0
1961-05-25,61,45,0.01,0.0,0,24,24,0,0,0
1961-05-26,62,35,0.00,0.0,0,24,24,0,0,0
1961-05-27,75,39,0.00,0.0,0,24,24,0,0,0
1961-05-28,80,51,0.00,0.0,0,24,24,0,0,0
1961-05-29,72,46,0.00,0.0,0,24,24,0,0,0
1961-05-30,78,46,0.00,0.0,0,24,24,0,0,0
1961-05-31,84,59,0.56,0.0,0,24,24,0,0,0
1961-06-01,73,55,T,0.0,0,24,24,0,0,0
1961-06-02,70,50,0.00,0.0,0,24,24,0,0,0
1961-06-03,76,44,0.00,0.0,0,24,24,0,0,0
1961-06-04,81,49,0.00,0.0,0,24,24,0,0,0
1961-06-05,85,54,0.00,0.0,0,24,24,0,0,0
1961-06-06,81,59,0.00,0.0,0,24,24,0,0,0
1961-06-07,70,59,0.11,0.0,0,24,24,0,0,0
1961-06-08,84,61,0.08,0.0,0,24,24,0,0,0
1961-06-09,87,62,T,0.0,0,24,24,0,0,0
1961-06-10,82,62,0.07,0.0,0,24,24,0,0,0
1961-06-11,80,65,T,0.0,0,24,24,0,0,0
1961-06-12,85,66,T,0.0,0,24,24,0,0,0
1961-06-13,76,63,0.00,0.0,0,24,24,0,0,0
1961-06-14,72,55,0.00,0.0,0,24,24,0,0,0
1961-06-15,71,42,0.00,0.0,0,24,24,0,0,0
1961-06-16,76,43,0.00,0.0,0,24,24,0,0,0
1961-06-17,81,49,0.00,0.0,0,24,24,0,0,0
1961-06-18,90,60,0.31,0.0,0,24,24,0,0,0
1961-06-19,69,50,0.30,0.0,0,24,24,0,0,0
1961-06-20,75,46,0.00,0.0,0,24,24,0,0,0
1961-06-21,77,48,0.26,0.0,0,24,24,0,0,0
1961-06-22,73,56,T,0.0,0,24,24,0,0,0
1961-06-23,72,49,T,0.0,0,24,24,0,0,0
1961-06-24,75,52,0.00,0.0,0,24,24,0,0,0
1961-06-25,76,49,0.00,0.0,0,24,24,0,0,0
1961-06-26,86,52,0.00,0.0,0,24,24,0,0,0
1961-06-27,92,64,0.00,0.0,0,24,24,0,0,0
1961-06-28,98,73,T,0.0,0,24,24,0,0,0
1961-06-29,93,75,0.10,0.0,0,24,24,0,0,0
1961-06-30,96,69,0.64,0.0,0,24,24,0,0,0
1961-07-01,78,64,0.06,0.0,0,24,24,0,0,0
1961-07-02,76,59,0.00,0.0,0,24,24,0,0,0
1961-07-03,77,53,0.11,0.0,0,24,24,0,0,0
1961-07-04,72,60,0.22,0.0,0,24,24,0,0,0
1961-07-05,80,60,0.00,0.0,0,24,24,0,0,0
1961-07-06,85,57,0.00,0.0,0,24,24,0,0,0
1961-07-07,79,61,0.00,0.0,0,24,24,0,0,0
1961-07-08,77,54,0.00,0.0,0,24,24,0,0,0
1961-07-09,84,50,0.00,0.0,0,24,24,0,0,0
1961-07-10,86,59,0.00,0.0,0,24,24,0,0,0
1961-07-11,78,64,0.06,0.0,0,24,24,0,0,0
1961-07-12,75,64,0.01,0.0,0,24,24,0,0,0
1961-07-13,81,59,T,0.0,0,24,24,0,0,0
1961-07-14,76,58,T,0.0,0,24,24,0,0,0
1961-07-15,77,56,T,0.0,0,24,24,0,0,0
1961-07-16,82,54,0.00,0.0,0,24,24,0,0,0
1961-07-17,86,56,0.00,0.0,0,24,24,0,0,0
1961-07-18,88,63,0.46,0.0,0,24,24,0,0,0
1961-07-19,81,59,0.00,0.0,0,24,24,0,0,0
1961-07-20,82,62,0.85,0.0,0,24,24,0,0,0
1961-07-21,80,62,T,0.0,0,24,24,0,0,0
1961-07-22,80,63,T,0.0,0,24,24,0,0,0
1961-07-23,76,61,0.06,0.0,0,24,24,0,0,0
1961-07-24,83,58,0.00,0.0,0,24,24,0,0,0
1961-07-25,87,60,0.00,0.0,0,24,24,0,0,0
1961-07-26,85,67,0.00,0.0,0,24,24,0,0,0
1961-07-27,88,65,T,0.0,0,24,24,0,0,0
1961-07-28,86,67,0.06,0.0,0,24,24,0,0,0
1961-07-29,91,64,0.00,0.0,0,24,24,0,0,0
1961-07-30,86,68,1.05,0.0,0,24,24,0,0,0
1961-07-31,73,66,T,0.0,0,24,24,0,0,0
1961-08-01,83,67,0.00,0.0,0,24,24,0,0,0
1961-08-02,85,65,0.30,0.0,0,24,24,0,0,0
1961-08-03,86,65,0.00,0.0,0,24,24,0,0,0
1961-08-04,86,63,0.00,0.0,0,24,24,0,0,0
1961-08-05,74,59,0.00,0.0,0,24,24,0,0,0
1961-08-06,78,50,0.00,0.0,0,24,24,0,0,0
1961-08-07,84,59,T,0.0,0,24,24,0,0,0
1961-08-08,86,67,0.00,0.0,0,24,24,0,0,0
1961-08-09,77,63,0.08,0.0,0,24,24,0,0,0
1961-08-10,81,61,T,0.0,0,24,24,0,0,0
1961-08-11,77,54,0.00,0.0,0,24,24,0,0,0
1961-08-12,76,45,0.00,0.0,0,24,24,0,0,0
1961-08-13,85,55,0.00,0.0,0,24,24,0,0,0
1961-08-14,88,61,0.00,0.0,0,24,24,0,0,0
1961-08-15,89,66,0.00,0.0,0,24,24,0,0,0
1961-08-16,89,63,0.00,0.0,0,24,24,0,0,0
1961-08-17,90,63,0.00,0.0,0,24,24,0,0,0
1961-08-18,74,60,1.70,0.0,0,24,24,0,0,0
1961-08-19,73,52,0.00,0.0,0,24,24,0,0,0
1961-08-20,76,49,T,0.0,0,24,24,0,0,0
1961-08-21,75,55,T,0.0,0,24,24,0,0,0
1961-08-22,76,51,0.00,0.0,0,24,24,0,0,0
1961-08-23,80,59,0.28,0.0,0,24,24,0,0,0
1961-08-24,80,58,0.00,0.0,0,24,24,0,0,0
1961-08-25,82,63,0.00,0.0,0,24,24,0,0,0
1961-08-26,81,54,0.00,0.0,0,24,24,0,0,0
1961-08-27,72,67,0.02,0.0,0,24,24,0,0,0
1961-08-28,84,64,T,0.0,0,24,24,0,0,0
1961-08-29,93,66,T,0.0,0,24,24,0,0,0
1961-08-30,92,74,0.00,0.0,0,24,24,0,0,0
1961-08-31,93,75,0.00,0.0,0,24,24,0,0,0
1961-09-01,84,67,T,0.0,0,24,24,0,0,0
1961-09-02,93,63,0.22,0.0,0,24,24,0,0,0
1961-09-03,67,49,T,0.0,0,24,24,0,0,0
1961-09-04,69,51,0.00,0.0,0,24,24,0,0,0
1961-09-05,71,62,0.26,0.0,0,24,24,0,0,0
1961-09-06,75,54,0.11,0.0,0,24,24,0,0,0
1961-09-07,81,53,0.00,0.0,0,24,24,0,0,0
1961-09-08,76,67,0.99,0.0,0,24,24,0,0,0
1961-09-09,87,72,0.00,0.0,0,24,24,0,0,0
1961-09-10,86,59,0.00,0.0,0,24,24,0,0,0
1961-09-11,60,53,T,0.0,0,24,24,0,0,0
1961-09-12,57,53,0.33,0.0,0,24,24,0,0,0
1961-09-13,55,46,0.08,0.0,0,24,24,0,0,0
1961-09-14,58,44,0.07,0.0,0,24,24,0,0,0
1961-09-15,70,42,0.00,0.0,0,24,24,0,0,0
1961-09-16,73,39,0.00,0.0,0,24,24,0,0,0
1961-09-17,77,51,0.00,0.0,0,24,24,0,0,0
1961-09-18,80,59,0.00,0.0,0,24,24,0,0,0
1961-09-19,78,55,0.00,0.0,0,24,24,0,0,0
1961-09-20,75,60,0.16,0.0,0,24,24,0,0,0
1961-09-21,75,54,T,0.0,0,24,24,0,0,0
1961-09-22,57,39,0.15,0.0,0,24,24,0,0,0
1961-09-23,50,38,T,0.0,0,24,24,0,0,0
1961-09-24,60,38,0.00,0.0,0,24,24,0,0,0
1961-09-25,61,32,0.00,0.0,0,24,24,0,0,0
1961-09-26,71,40,0.33,0.0,0,24,24,0,0,0
1961-09-27,56,35,0.00,0.0,0,24,24,0,0,0
1961-09-28,54,27,0.00,0.0,0,24,24,0,0,0
1961-09-29,52,44,0.01,0.0,0,24,24,0,0,0
1961-09-30,52,35,0.30,0.1,0,24,24,0,0,0
1961-10-01,47,35,0.00,0.0,0,24,24,0,0,0
1961-10-02,60,30,T,0.0,0,24,24,0,0,0
1961-10-03,64,41,0.00,0.0,0,24,24,0,0,0
1961-10-04,73,35,0.00,0.0,0,24,24,0,0,0
1961-10-05,80,43,0.00,0.0,0,24,24,0,0,0
1961-10-06,85,52,0.00,0.0,0,24,24,0,0,0
1961-10-07,78,56,0.00,0.0,0,24,24,0,0,0
1961-10-08,71,59,0.00,0.0,0,24,24,0,0,0
1961-10-09,61,50,0.00,0.0,0,24,24,0,0,0
1961-10-10,70,52,1.33,0.0,0,24,24,0,0,0
1961-10-11,64,48,0.01,0.0,0,24,24,0,0,0
1961-10-12,76,44,0.09,0.0,0,24,24,0,0,0
1961-10-13,56,42,T,0.0,0,24,24,0,0,0
1961-10-14,53,34,0.00,0.0,0,24,24,0,0,0
1961-10-15,75,45,0.00,0.0,0,24,24,0,0,0
1961-10-16,80,45,0.00,0.0,0,24,24,0,0,0
1961-10-17,80,47,0.00,0.0,0,24,24,0,0,0
1961-10-18,50,42,T,0.0,0,24,24,0,0,0
1961-10-19,49,34,0.00,0.0,0,24,24,0,0,0
1961-10-20,54,30,0.00,0.0,0,24,24,0,0,0
1961-10-21,64,33,0.00,0.0,0,24,24,0,0,0
1961-10-22,56,43,T,0.0,0,24,24,0,0,0
1961-10-23,58,32,0.00,0.0,0,24,24,0,0,0
1961-10-24,63,36,T,0.0,0,24,24,0,0,0
1961-10-25,52,38,0.01,0.0,0,24,24,0,0,0
1961-10-26,51,29,0.00,0.0,0,24,24,0,0,0
1961-10-27,61,39,0.00,0.0,0,24,24,0,0,0
1961-10-28,61,48,1.09,0.0,0,24,24,0,0,0
1961-10-29,55,45,0.50,0.0,0,24,24,0,0,0
1961-10-30,50,37,0.00,0.0,0,24,24,0,0,0
1961-10-31,59,36,0.00,0.0,0,24,24,0,0,0
1961-11-01,60,35,0.45,0.0,0,24,24,0,0,0
1961-11-02,65,26,0.27,T,0,24,24,0,0,0
1961-11-03,36,23,T,T,T,24,24,0,0,0
1961-11-04,42,28,T,T,0,24,24,0,0,0
1961-11-05,35,25,T,T,0,24,24,0,0,0
1961-11-06,40,29,T,T,0,24,24,0,0,0
1961-11-07,42,25,T,T,0,24,24,0,0,0
1961-11-08,31,16,0.00,0.0,0,24,24,0,0,0
1961-11-09,47,19,0.00,0.0,0,24,24,0,0,0
1961-11-10,54,24,0.00,0.0,0,24,24,0,0,0
1961-11-11,62,31,0.00,0.0,0,24,24,0,0,0
1961-11-12,56,37,T,0.0,0,24,24,0,0,0
1961-11-13,38,20,0.00,0.0,0,24,24,0,0,0
1961-11-14,43,26,0.00,0.0,0,24,24,0,0,0
1961-11-15,40,28,T,T,0,24,24,0,0,0
1961-11-16,39,27,0.05,0.3,T,24,24,0,0,0
1961-11-17,35,19,0.00,0.0,0,24,24,0,0,0
1961-11-18,35,12,0.00,0.0,0,24,24,0,0,0
1961-11-19,35,14,0.00,0.0,0,24,24,0,0,0
1961-11-20,33,18,T,T,0,24,24,0,0,0
1961-11-21,34,32,0.13,0.7,0,24,24,0,0,0
1961-11-22,36,31,0.15,1.5,1,24,24,0,0,0
1961-11-23,39,24,T,T,T,24,24,0,0,0
1961-11-24,47,24,0.00,0.0,0,24,24,0,0,0
1961-11-25,53,30,0.00,0.0,0,24,24,0,0,0
1961-11-26,39,29,T,0.0,0,24,24,0,0,0
1961-11-27,32,16,0.00,0.0,0,24,24,0,0,0
1961-11-28,38,22,0.00,0.0,0,24,24,0,0,0
1961-11-29,33,26,T,0.0,0,24,24,0,0,0
1961-11-30,40,31,0.01,0.0,0,24,24,0,0,0
1961-12-01,40,32,0.00,0.0,0,24,24,0,0,0
1961-12-02,41,34,0.01,0.0,0,24,24,0,0,0
1961-12-03,50,32,0.02,0.0,0,24,24,0,0,0
1961-12-04,48,15,T,T,0,24,24,0,0,0
1961-12-05,40,16,0.01,0.1,0,24,24,0,0,0
1961-12-06,38,19,0.04,0.4,0,24,24,0,0,0
1961-12-07,20,6,T,0.2,T,24,24,0,0,0
1961-12-08,30,5,0.08,1.0,T,24,24,0,0,0
1961-12-09,28,24,0.54,7.4,4,24,24,0,0,0
1961-12-10,26,-5,T,T,8,24,24,0,0,0
1961-12-11,5,-7,0.14,1.4,8,24,24,0,0,0
1961-12-12,9,-12,0.24,2.0,10,24,24,0,0,0
1961-12-13,15,-16,0.00,0.0,10,24,24,0,0,0
1961-12-14,20,-13,T,T,9,24,24,0,0,0
1961-12-15,19,-18,0.00,0.0,8,24,24,0,0,0
1961-12-16,24,11,0.16,1.7,7,24,24,0,0,0
1961-12-17,28,-0,0.24,2.7,11,24,24,0,0,0
1961-12-18,28,-0,T,T,10,24,24,0,0,0
1961-12-19,31,7,0.02,0.2,9,24,24,0,0,0
1961-12-20,12,-3,0.02,0.2,9,24,24,0,0,0
1961-12-21,24,9,T,T,9,24,24,0,0,0
1961-12-22,30,24,0.07,0.7,9,24,24,0,0,0
1961-12-23,28,17,0.00,0.0,9,24,24,0,0,0
1961-12-24,29,17,T,T,9,24,24,0,0,0
1961-12-25,23,15,T,T,8,24,24,0,0,0
1961-12-26,23,-6,0.00,0.0,7,24,24,0,0,0
1961-12-27,2,-12,T,T,7,24,24,0,0,0
1961-12-28,11,-9,0.01,0.1,7,24,24,0,0,0
1961-12-29,8,-5,T,T,7,24,24,0,0,0
1961-12-30,18,-0,T,T,7,24,24,0,0,0
1961-12-31,20,2,T,T,7,24,24,0,0,0
1962-01-01,30,1,T,T,7,24,24,0,0,0
1962-01-02,33,5,T,0.0,7,24,24,0,0,0
1962-01-03,40,18,T,0.0,6,24,24,0,0,0
1962-01-04,34,22,0.10,0.6,4,24,24,0,0,0
1962-01-05,22,-2,0.02,0.2,5,24,24,0,0,0
1962-01-06,15,-7,0.03,0.6,5,24,24,0,0,0
1962-01-07,20,-0,T,T,5,24,24,0,0,0
1962-01-08,3,-11,T,T,5,24,24,0,0,0
1962-01-09,-7,-13,T,T,5,24,24,0,0,0
1962-01-10,-4,-15,0.00,0.0,5,24,24,0,0,0
1962-01-11,21,-6,0.05,0.5,5,24,24,0,0,0
1962-01-12,27,17,0.01,0.2,6,24,24,0,0,0
1962-01-13,29,22,T,T,6,24,24,0,0,0
1962-01-14,26,-1,T,T,6,24,24,0,0,0
1962-01-15,11,-10,0.00,0.0,6,24,24,0,0,0
1962-01-16,6,-16,0.00,0.0,6,24,24,0,0,0
1962-01-17,-12,-23,0.00,0.0,6,24,24,0,0,0
1962-01-18,-5,-28,0.00,0.0,6,24,24,0,0,0
1962-01-19,-6,-13,0.03,0.3,6,24,24,0,0,0
1962-01-20,-1,-24,0.04,0.7,6,24,24,0,0,0
1962-01-21,3,-1,0.01,0.1,7,24,24,0,0,0
1962-01-22,11,-10,0.00,0.0,7,24,24,0,0,0
1962-01-23,24,-5,0.00,0.0,7,24,24,0,0,0
1962-01-24,34,16,0.00,0.0,7,24,24,0,0,0
1962-01-25,36,23,0.00,0.0,6,24,24,0,0,0
1962-01-26,33,3,0.00,0.0,5,24,24,0,0,0
1962-01-27,5,-6,0.09,1.1,5,24,24,0,0,0
1962-01-28,19,3,T,T,6,24,24,0,0,0
1962-01-29,34,11,T,T,6,24,24,0,0,0
1962-01-30,11,-11,T,T,5,24,24,0,0,0
1962-01-31,13,-5,0.17,1.6,6,24,24,0,0,0
1962-02-01,13,-0,T,T,7,24,24,0,0,0
1962-02-02,34,13,0.01,0.1,7,24,24,0,0,0
1962-02-03,38,14,0.00,0.0,6,24,24,0,0,0
1962-02-04,40,9,T,T,4,24,24,0,0,0
1962-02-05,9,-13,0.01,0.1,3,24,24,0,0,0
1962-02-06,-2,-18,0.00,0.0,3,24,24,0,0,0
1962-02-07,8,-16,T,T,3,24,24,0,0,0
1962-02-08,11,-13,T,T,3,24,24,0,0,0
1962-02-09,19,8,T,T,3,24,24,0,0,0
1962-02-10,24,5,T,T,3,24,24,0,0,0
1962-02-11,31,23,0.01,0.0,3,24,24,0,0,0
1962-02-12,31,27,T,T,3,24,24,0,0,0
1962-02-13,33,28,0.29,2.5,3,24,24,0,0,0
1962-02-14,32,14,0.00,0.0,6,24,24,0,0,0
1962-02-15,33,25,0.47,5.0,5,24,24,0,0,0
1962-02-16,32,4,T,T,10,24,24,0,0,0
1962-02-17,21,4,0.01,0.1,10,24,24,0,0,0
1962-02-18,19,14,0.44,5.2,10,24,24,0,0,0
1962-02-19,21,5,0.02,0.4,15,24,24,0,0,0
1962-02-20,13,-10,T,T,15,24,24,0,0,0
1962-02-21,16,11,0.39,5.5,17,24,24,0,0,0
1962-02-22,16,-7,0.05,0.8,22,24,24,0,0,0
1962-02-23,18,1,0.06,1.2,22,24,24,0,0,0
1962-02-24,15,9,0.16,3.8,23,24,24,0,0,0
1962-02-25,18,9,0.07,0.9,26,24,24,0,0,0
1962-02-26,15,-4,0.08,0.9,26,24,24,0,0,0
1962-02-27,-1,-12,T,T,24,24,24,0,0,0
1962-02-28,-9,-26,0.00,0.0,24,24,24,0,0,0
1962-03-01,-0,-32,0.00,0.0,23,24,24,0,0,0
1962-03-02,16,-4,T,T,22,24,24,0,0,0
1962-03-03,24,10,0.15,1.8,21,24,24,0,0,0
1962-03-04,22,15,0.36,5.0,24,24,24,0,0,0
1962-03-05,22,-8,T,T,26,24,24,0,0,0
1962-03-06,27,-10,T,T,24,24,24,0,0,0
1962-03-07,33,20,T,0.0,23,24,24,0,0,0
1962-03-08,33,28,T,T,22,24,24,0,0,0
1962-03-09,36,21,0.00,0.0,19,24,24,0,0,0
1962-03-10,36,21,0.04,0.2,17,24,24,0,0,0
1962-03-11,32,30,0.75,8.2,17,24,24,0,0,0
1962-03-12,31,27,0.37,4.5,26,24,24,0,0,0
1962-03-13,28,21,T,T,27,24,24,0,0,0
1962-03-14,27,17,T,T,26,24,24,0,0,0
1962-03-15,34,11,0.04,0.7,24,24,24,0,0,0
1962-03-16,34,5,0.00,0.0,23,24,24,0,0,0
1962-03-17,29,3,0.00,0.0,21,24,24,0,0,0
1962-03-18,32,3,0.04,0.4,20,24,24,0,0,0
1962-03-19,37,23,T,T,20,24,24,0,0,0
1962-03-20,38,16,0.00,0.0,18,24,24,0,0,0
1962-03-21,40,23,0.00,0.0,15,24,24,0,0,0
1962-03-22,36,19,0.00,0.0,13,24,24,0,0,0
1962-03-23,34,27,0.04,0.4,12,24,24,0,0,0
1962-03-24,41,32,0.00,0.0,12,24,24,0,0,0
1962-03-25,39,33,0.00,0.0,9,24,24,0,0,0
1962-03-26,37,29,0.00,0.0,7,24,24,0,0,0
1962-03-27,43,29,0.00,0.0,5,24,24,0,0,0
1962-03-28,47,35,0.00,0.0,2,24,24,0,0,0
1962-03-29,35,29,T,T,1,24,24,0,0,0
1962-03-30,37,25,T,T,1,24,24,0,0,0
1962-03-31,35,27,0.08,0.6,T,24,24,0,0,0
1962-04-01,38,25,T,T,T,24,24,0,0,0
1962-04-02,37,23,0.00,0.0,T,24,24,0,0,0
1962-04-03,43,22,T,T,T,24,24,0,0,0
1962-04-04,40,35,0.01,0.0,T,24,24,0,0,0
1962-04-05,47,32,0.00,0.0,0,24,24,0,0,0
1962-04-06,41,27,0.04,0.0,0,24,24,0,0,0
1962-04-07,48,19,T,0.0,0,24,24,0,0,0
1962-04-08,43,28,0.19,0.3,0,24,24,0,0,0
1962-04-09,37,23,0.01,0.1,T,24,24,0,0,0
1962-04-10,41,18,0.00,0.0,0,24,24,0,0,0
1962-04-11,44,31,T,T,T,24,24,0,0,0
1962-04-12,35,12,0.49,6.0,3,24,24,0,0,0
1962-04-13,38,2,T,T,5,24,24,0,0,0
1962-04-14,34,20,0.00,0.0,2,24,24,0,0,0
1962-04-15,44,20,0.00,0.0,1,24,24,0,0,0
1962-04-16,48,24,0.01,0.0,T,24,24,0,0,0
1962-04-17,64,26,0.00,0.0,T,24,24,0,0,0
1962-04-18,62,27,0.00,0.0,0,24,24,0,0,0
1962-04-19,59,30,0.00,0.0,0,24,24,0,0,0
1962-04-20,60,32,0.00,0.0,0,24,24,0,0,0
1962-04-21,72,46,0.15,0.0,0,24,24,0,0,0
1962-04-22,63,42,0.06,0.0,0,24,24,0,0,0
1962-04-23,63,31,0.00,0.0,0,24,24,0,0,0
1962-04-24,84,46,0.00,0.0,0,24,24,0,0,0
1962-04-25,91,55,0.00,0.0,0,24,24,0,0,0
1962-04-26,82,58,0.00,0.0,0,24,24,0,0,0
1962-04-27,72,37,0.25,0.0,0,24,24,0,0,0
1962-04-28,61,36,0.00,0.0,0,24,24,0,0,0
1962-04-29,59,42,0.02,0.0,0,24,24,0,0,0
1962-04-30,66,43,0.08,0.0,0,24,24,0,0,0
1962-05-01,69,42,0.00,0.0,0,24,24,0,0,0
1962-05-02,74,34,0.00,0.0,0,24,24,0,0,0
1962-05-03,80,49,0.00,0.0,0,24,24,0,0,0
1962-05-04,85,52,T,0.0,0,24,24,0,0,0
1962-05-05,76,49,0.02,0.0,0,24,24,0,0,0
1962-05-06,57,45,0.00,0.0,0,24,24,0,0,0
1962-05-07,47,41,0.14,0.0,0,24,24,0,0,0
1962-05-08,55,42,T,0.0,0,24,24,0,0,0
1962-05-09,55,43,T,0.0,0,24,24,0,0,0
1962-05-10,57,45,T,0.0,0,24,24,0,0,0
1962-05-11,56,45,1.24,0.0,0,24,24,0,0,0
1962-05-12,76,53,1.15,0.0,0,24,24,0,0,0
1962-05-13,81,62,0.98,0.0,0,24,24,0,0,0
1962-05-14,81,63,0.00,0.0,0,24,24,0,0,0
1962-05-15,85,65,0.40,0.0,0,24,24,0,0,0
1962-05-16,86,68,T,0.0,0,24,24,0,0,0
1962-05-17,86,66,0.00,0.0,0,24,24,0,0,0
1962-05-18,86,61,1.42,0.0,0,24,24,0,0,0
1962-05-19,73,60,0.08,0.0,0,24,24,0,0,0
1962-05-20,64,49,T,0.0,0,24,24,0,0,0
1962-05-21,58,47,T,0.0,0,24,24,0,0,0
1962-05-22,76,58,1.01,0.0,0,24,24,0,0,0
1962-05-23,61,53,0.19,0.0,0,24,24,0,0,0
1962-05-24,67,46,0.00,0.0,0,24,24,0,0,0
1962-05-25,64,43,0.00,0.0,0,24,24,0,0,0
1962-05-26,62,48,0.03,0.0,0,24,24,0,0,0
1962-05-27,67,53,0.02,0.0,0,24,24,0,0,0
1962-05-28,66,55,0.70,0.0,0,24,24,0,0,0
1962-05-29,78,61,0.48,0.0,0,24,24,0,0,0
1962-05-30,70,55,0.17,0.0,0,24,24,0,0,0
1962-05-31,55,48,T,0.0,0,24,24,0,0,0
1962-06-01,54,46,0.00,0.0,0,24,24,0,0,0
1962-06-02,60,47,0.00,0.0,0,24,24,0,0,0
1962-06-03,67,43,0.22,0.0,0,24,24,0,0,0
1962-06-04,63,54,0.18,0.0,0,24,24,0,0,0
1962-06-05,74,58,T,0.0,0,24,24,0,0,0
1962-06-06,70,52,T,0.0,0,24,24,0,0,0
1962-06-07,76,61,0.00,0.0,0,24,24,0,0,0
1962-06-08,73,59,0.00,0.0,0,24,24,0,0,0
1962-06-09,79,63,T,0.0,0,24,24,0,0,0
1962-06-10,74,57,0.13,0.0,0,24,24,0,0,0
1962-06-11,73,53,T,0.0,0,24,24,0,0,0
1962-06-12,72,45,0.00,0.0,0,24,24,0,0,0
1962-06-13,77,45,0.00,0.0,0,24,24,0,0,0
1962-06-14,79,53,0.00,0.0,0,24,24,0,0,0
1962-06-15,85,59,0.00,0.0,0,24,24,0,0,0
1962-06-16,85,68,T,0.0,0,24,24,0,0,0
1962-06-17,84,64,0.35,0.0,0,24,24,0,0,0
1962-06-18,65,53,T,0.0,0,24,24,0,0,0
1962-06-19,77,49,0.00,0.0,0,24,24,0,0,0
1962-06-20,70,55,0.00,0.0,0,24,24,0,0,0
1962-06-21,78,54,T,0.0,0,24,24,0,0,0
1962-06-22,82,55,0.00,0.0,0,24,24,0,0,0
1962-06-23,83,55,0.02,0.0,0,24,24,0,0,0
1962-06-24,85,52,0.00,0.0,0,24,24,0,0,0
