station name: Minneapolis/St Paul Threaded Reoord
station identifier: mspthr
key: T=trace | M=missing | S=multi-day value to follow | A=multi-day accumulative value | blank=unknown
,maximum,minimum,precipitation,snowfall,snow depth,time of,time of,time of,time of,time of
1981-03-25,59,37,0.20,T,0,24,24,0,0,0
1981-03-26,48,36,0.00,0.0,0,24,24,0,0,0
1981-03-27,58,33,0.00,0.0,0,24,24,0,0,0
1981-03-28,75,48,0.09,0.0,0,24,24,0,0,0
1981-03-29,64,46,0.35,0.0,0,24,24,0,0,0
1981-03-30,50,38,0.01,0.0,0,24,24,0,0,0
1981-03-31,62,38,0.05,0.0,0,24,24,0,0,0
1981-04-01,52,37,0.03,0.0,0,24,24,0,0,0
1981-04-02,78,36,0.00,0.0,0,24,24,0,0,0
1981-04-03,58,38,0.08,0.0,0,24,24,0,0,0
1981-04-04,38,31,0.40,1.7,1,24,24,0,0,0
1981-04-05,47,27,0.00,0.0,1,24,24,0,0,0
1981-04-06,60,28,0.00,0.0,0,24,24,0,0,0
1981-04-07,63,44,T,0.0,0,24,24,0,0,0
1981-04-08,62,43,T,0.0,0,24,24,0,0,0
1981-04-09,68,35,T,0.0,0,24,24,0,0,0
1981-04-10,71,45,T,0.0,0,24,24,0,0,0
1981-04-11,55,42,0.03,0.0,0,24,24,0,0,0
1981-04-12,67,41,0.00,0.0,0,24,24,0,0,0
1981-04-13,57,38,0.18,0.0,0,24,24,0,0,0
1981-04-14,47,29,0.00,0.0,0,24,24,0,0,0
1981-04-15,63,29,0.00,0.0,0,24,24,0,0,0
1981-04-16,61,44,0.01,0.0,0,24,24,0,0,0
1981-04-17,72,42,0.00,0.0,0,24,24,0,0,0
1981-04-18,61,32,0.03,0.0,0,24,24,0,0,0
1981-04-19,60,38,0.10,0.0,0,24,24,0,0,0
1981-04-20,50,32,0.00,0.0,0,24,24,0,0,0
1981-04-21,49,38,0.26,T,0,24,24,0,0,0
1981-04-22,57,43,0.42,0.0,0,24,24,0,0,0
1981-04-23,44,40,0.14,0.0,0,24,24,0,0,0
1981-04-24,57,40,0.00,0.0,0,24,24,0,0,0
1981-04-25,61,37,T,0.0,0,24,24,0,0,0
1981-04-26,70,45,0.00,0.0,0,24,24,0,0,0
1981-04-27,74,51,0.13,0.0,0,24,24,0,0,0
1981-04-28,56,46,0.00,0.0,0,24,24,0,0,0
1981-04-29,62,45,0.26,0.0,0,24,24,0,0,0
1981-04-30,65,41,0.10,0.0,0,24,24,0,0,0
1981-05-01,60,38,0.00,0.0,0,24,24,0,0,0
1981-05-02,73,44,T,0.0,0,24,24,0,0,0
1981-05-03,73,59,0.93,0.0,0,24,24,0,0,0
1981-05-04,64,51,0.22,0.0,0,24,24,0,0,0
1981-05-05,64,49,0.01,0.0,0,24,24,0,0,0
1981-05-06,61,37,0.00,0.0,0,24,24,0,0,0
1981-05-07,63,37,0.00,0.0,0,24,24,0,0,0
1981-05-08,62,49,0.14,0.0,0,24,24,0,0,0
1981-05-09,53,37,0.00,0.0,0,24,24,0,0,0
1981-05-10,56,30,0.00,0.0,0,24,24,0,0,0
1981-05-11,61,34,0.00,0.0,0,24,24,0,0,0
1981-05-12,60,39,0.00,0.0,0,24,24,0,0,0
1981-05-13,68,37,0.00,0.0,0,24,24,0,0,0
1981-05-14,72,38,0.00,0.0,0,24,24,0,0,0
1981-05-15,76,39,0.00,0.0,0,24,24,0,0,0
1981-05-16,74,51,0.00,0.0,0,24,24,0,0,0
1981-05-17,61,50,0.01,0.0,0,24,24,0,0,0
1981-05-18,67,43,0.00,0.0,0,24,24,0,0,0
1981-05-19,73,38,0.00,0.0,0,24,24,0,0,0
1981-05-20,80,44,0.00,0.0,0,24,24,0,0,0
1981-05-21,83,49,0.00,0.0,0,24,24,0,0,0
1981-05-22,78,59,T,0.0,0,24,24,0,0,0
1981-05-23,73,60,0.50,0.0,0,24,24,0,0,0
1981-05-24,63,50,T,0.0,0,24,24,0,0,0
1981-05-25,60,50,T,0.0,0,24,24,0,0,0
1981-05-26,65,55,T,0.0,0,24,24,0,0,0
1981-05-27,72,54,0.00,0.0,0,24,24,0,0,0
1981-05-28,69,58,0.37,0.0,0,24,24,0,0,0
1981-05-29,78,55,0.00,0.0,0,24,24,0,0,0
1981-05-30,67,51,0.00,0.0,0,24,24,0,0,0
1981-05-31,75,46,T,0.0,0,24,24,0,0,0
1981-06-01,80,62,0.00,0.0,0,24,24,0,0,0
1981-06-02,75,57,0.10,0.0,0,24,24,0,0,0
1981-06-03,76,54,T,0.0,0,24,24,0,0,0
1981-06-04,78,49,0.00,0.0,0,24,24,0,0,0
1981-06-05,83,60,T,0.0,0,24,24,0,0,0
1981-06-06,84,52,0.00,0.0,0,24,24,0,0,0
1981-06-07,89,60,0.20,0.0,0,24,24,0,0,0
1981-06-08,71,57,0.07,0.0,0,24,24,0,0,0
1981-06-09,72,57,0.03,0.0,0,24,24,0,0,0
1981-06-10,79,55,0.00,0.0,0,24,24,0,0,0
1981-06-11,79,56,0.28,0.0,0,24,24,0,0,0
1981-06-12,81,59,0.30,0.0,0,24,24,0,0,0
1981-06-13,84,64,0.70,0.0,0,24,24,0,0,0
1981-06-14,82,65,1.64,0.0,0,24,24,0,0,0
1981-06-15,72,58,T,0.0,0,24,24,0,0,0
1981-06-16,74,53,T,0.0,0,24,24,0,0,0
1981-06-17,83,56,0.00,0.0,0,24,24,0,0,0
1981-06-18,72,53,0.00,0.0,0,24,24,0,0,0
1981-06-19,70,49,0.05,0.0,0,24,24,0,0,0
1981-06-20,69,56,0.01,0.0,0,24,24,0,0,0
1981-06-21,63,55,0.35,0.0,0,24,24,0,0,0
1981-06-22,70,50,T,0.0,0,24,24,0,0,0
1981-06-23,69,51,0.15,0.0,0,24,24,0,0,0
1981-06-24,78,60,T,0.0,0,24,24,0,0,0
1981-06-25,80,55,0.00,0.0,0,24,24,0,0,0
1981-06-26,85,53,0.00,0.0,0,24,24,0,0,0
1981-06-27,83,61,0.00,0.0,0,24,24,0,0,0
1981-06-28,79,68,0.54,0.0,0,24,24,0,0,0
1981-06-29,78,61,T,0.0,0,24,24,0,0,0
1981-06-30,79,59,0.00,0.0,0,24,24,0,0,0
1981-07-01,79,59,0.00,0.0,0,24,24,0,0,0
1981-07-02,81,58,0.00,0.0,0,24,24,0,0,0
1981-07-03,82,65,0.00,0.0,0,24,24,0,0,0
1981-07-04,85,64,0.00,0.0,0,24,24,0,0,0
1981-07-05,87,60,0.00,0.0,0,24,24,0,0,0
1981-07-06,89,64,0.00,0.0,0,24,24,0,0,0
1981-07-07,89,71,0.00,0.0,0,24,24,0,0,0
1981-07-08,91,62,0.00,0.0,0,24,24,0,0,0
1981-07-09,83,52,0.00,0.0,0,24,24,0,0,0
1981-07-10,88,58,0.00,0.0,0,24,24,0,0,0
1981-07-11,84,68,2.38,0.0,0,24,24,0,0,0
1981-07-12,81,69,T,0.0,0,24,24,0,0,0
1981-07-13,87,67,0.00,0.0,0,24,24,0,0,0
1981-07-14,74,64,0.70,0.0,0,24,24,0,0,0
1981-07-15,69,59,T,0.0,0,24,24,0,0,0
1981-07-16,80,56,0.00,0.0,0,24,24,0,0,0
1981-07-17,87,63,0.03,0.0,0,24,24,0,0,0
1981-07-18,83,62,0.00,0.0,0,24,24,0,0,0
1981-07-19,85,66,T,0.0,0,24,24,0,0,0
1981-07-20,83,64,0.32,0.0,0,24,24,0,0,0
1981-07-21,70,61,0.00,0.0,0,24,24,0,0,0
1981-07-22,73,60,0.02,0.0,0,24,24,0,0,0
1981-07-23,78,62,0.01,0.0,0,24,24,0,0,0
1981-07-24,79,61,0.46,0.0,0,24,24,0,0,0
1981-07-25,73,61,0.00,0.0,0,24,24,0,0,0
1981-07-26,72,57,T,0.0,0,24,24,0,0,0
1981-07-27,67,52,0.11,0.0,0,24,24,0,0,0
1981-07-28,74,50,T,0.0,0,24,24,0,0,0
1981-07-29,74,51,0.00,0.0,0,24,24,0,0,0
1981-07-30,82,65,0.00,0.0,0,24,24,0,0,0
1981-07-31,83,68,0.06,0.0,0,24,24,0,0,0
1981-08-01,74,66,0.38,0.0,0,24,24,0,0,0
1981-08-02,81,66,0.00,0.0,0,24,24,0,0,0
1981-08-03,85,64,0.00,0.0,0,24,24,0,0,0
1981-08-04,83,65,0.00,0.0,0,24,24,0,0,0
1981-08-05,81,65,0.11,0.0,0,24,24,0,0,0
1981-08-06,79,62,0.08,0.0,0,24,24,0,0,0
1981-08-07,76,61,0.19,0.0,0,24,24,0,0,0
1981-08-08,80,56,0.00,0.0,0,24,24,0,0,0
1981-08-09,75,59,0.00,0.0,0,24,24,0,0,0
1981-08-10,75,53,0.00,0.0,0,24,24,0,0,0
1981-08-11,81,58,0.07,0.0,0,24,24,0,0,0
1981-08-12,87,65,0.00,0.0,0,24,24,0,0,0
1981-08-13,86,65,T,0.0,0,24,24,0,0,0
1981-08-14,77,65,1.00,0.0,0,24,24,0,0,0
1981-08-15,78,60,0.00,0.0,0,24,24,0,0,0
1981-08-16,71,55,0.00,0.0,0,24,24,0,0,0
1981-08-17,72,49,0.00,0.0,0,24,24,0,0,0
1981-08-18,74,50,0.00,0.0,0,24,24,0,0,0
1981-08-19,75,53,0.00,0.0,0,24,24,0,0,0
1981-08-20,76,54,0.00,0.0,0,24,24,0,0,0
1981-08-21,80,57,0.00,0.0,0,24,24,0,0,0
1981-08-22,82,62,0.16,0.0,0,24,24,0,0,0
1981-08-23,83,67,0.06,0.0,0,24,24,0,0,0
1981-08-24,80,67,0.02,0.0,0,24,24,0,0,0
1981-08-25,74,66,0.79,0.0,0,24,24,0,0,0
1981-08-26,71,66,0.59,0.0,0,24,24,0,0,0
1981-08-27,71,64,1.23,0.0,0,24,24,0,0,0
1981-08-28,68,62,0.04,0.0,0,24,24,0,0,0
1981-08-29,73,62,0.00,0.0,0,24,24,0,0,0
1981-08-30,81,59,0.00,0.0,0,24,24,0,0,0
1981-08-31,83,63,0.01,0.0,0,24,24,0,0,0
1981-09-01,67,53,0.00,0.0,0,24,24,0,0,0
1981-09-02,74,46,0.00,0.0,0,24,24,0,0,0
1981-09-03,71,53,0.00,0.0,0,24,24,0,0,0
1981-09-04,71,50,0.00,0.0,0,24,24,0,0,0
1981-09-05,71,53,0.00,0.0,0,24,24,0,0,0
1981-09-06,81,55,0.03,0.0,0,24,24,0,0,0
1981-09-07,74,57,0.19,0.0,0,24,24,0,0,0
1981-09-08,78,51,0.00,0.0,0,24,24,0,0,0
1981-09-09,86,52,0.00,0.0,0,24,24,0,0,0
1981-09-10,89,55,0.00,0.0,0,24,24,0,0,0
1981-09-11,84,57,0.00,0.0,0,24,24,0,0,0
1981-09-12,81,51,0.00,0.0,0,24,24,0,0,0
1981-09-13,87,55,0.00,0.0,0,24,24,0,0,0
1981-09-14,74,51,T,0.0,0,24,24,0,0,0
1981-09-15,66,48,0.07,0.0,0,24,24,0,0,0
1981-09-16,60,44,T,0.0,0,24,24,0,0,0
1981-09-17,62,39,0.00,0.0,0,24,24,0,0,0
1981-09-18,71,41,0.00,0.0,0,24,24,0,0,0
1981-09-19,74,45,0.00,0.0,0,24,24,0,0,0
1981-09-20,72,42,T,0.0,0,24,24,0,0,0
1981-09-21,68,48,0.47,0.0,0,24,24,0,0,0
1981-09-22,63,44,0.00,0.0,0,24,24,0,0,0
1981-09-23,56,45,0.06,0.0,0,24,24,0,0,0
1981-09-24,68,54,0.07,0.0,0,24,24,0,0,0
1981-09-25,66,59,0.01,0.0,0,24,24,0,0,0
1981-09-26,71,53,0.36,0.0,0,24,24,0,0,0
1981-09-27,57,41,0.00,0.0,0,24,24,0,0,0
1981-09-28,62,33,T,0.0,0,24,24,0,0,0
1981-09-29,67,49,T,0.0,0,24,24,0,0,0
1981-09-30,58,47,0.20,0.0,0,24,24,0,0,0
1981-10-01,49,33,T,0.0,0,24,24,0,0,0
1981-10-02,57,31,0.00,0.0,0,24,24,0,0,0
1981-10-03,54,38,0.53,0.0,0,24,24,0,0,0
1981-10-04,56,47,0.08,0.0,0,24,24,0,0,0
1981-10-05,58,50,0.33,0.0,0,24,24,0,0,0
1981-10-06,56,37,0.04,0.0,0,24,24,0,0,0
1981-10-07,61,31,0.00,0.0,0,24,24,0,0,0
1981-10-08,64,40,0.00,0.0,0,24,24,0,0,0
1981-10-09,54,40,0.08,0.0,0,24,24,0,0,0
1981-10-10,60,48,0.01,0.0,0,24,24,0,0,0
1981-10-11,60,42,0.00,0.0,0,24,24,0,0,0
1981-10-12,65,51,T,0.0,0,24,24,0,0,0
1981-10-13,64,57,0.73,0.0,0,24,24,0,0,0
1981-10-14,62,50,0.09,0.0,0,24,24,0,0,0
1981-10-15,59,40,T,0.0,0,24,24,0,0,0
1981-10-16,65,37,T,0.0,0,24,24,0,0,0
1981-10-17,59,45,0.69,0.0,0,24,24,0,0,0
1981-10-18,46,31,0.02,0.0,0,24,24,0,0,0
1981-10-19,66,25,0.00,0.0,0,24,24,0,0,0
1981-10-20,55,37,0.00,0.0,0,24,24,0,0,0
1981-10-21,44,29,T,T,0,24,24,0,0,0
1981-10-22,42,23,T,T,0,24,24,0,0,0
1981-10-23,34,20,0.00,0.0,0,24,24,0,0,0
1981-10-24,36,22,0.09,0.9,0,24,24,0,0,0
1981-10-25,41,27,T,T,T,24,24,0,0,0
1981-10-26,52,23,0.00,0.0,0,24,24,0,0,0
1981-10-27,62,34,0.00,0.0,0,24,24,0,0,0
1981-10-28,57,40,0.00,0.0,0,24,24,0,0,0
1981-10-29,63,46,0.00,0.0,0,24,24,0,0,0
1981-10-30,65,51,T,0.0,0,24,24,0,0,0
1981-10-31,63,36,0.00,0.0,0,24,24,0,0,0
1981-11-01,62,29,0.00,0.0,0,24,24,0,0,0
1981-11-02,66,28,0.00,0.0,0,24,24,0,0,0
1981-11-03,66,38,0.00,0.0,0,24,24,0,0,0
1981-11-04,65,47,0.00,0.0,0,24,24,0,0,0
1981-11-05,55,38,0.00,0.0,0,24,24,0,0,0
1981-11-06,55,28,0.00,0.0,0,24,24,0,0,0
1981-11-07,65,30,0.00,0.0,0,24,24,0,0,0
1981-11-08,52,29,0.00,0.0,0,24,24,0,0,0
1981-11-09,41,21,0.00,0.0,0,24,24,0,0,0
1981-11-10,54,33,0.00,0.0,0,24,24,0,0,0
1981-11-11,50,23,0.00,0.0,0,24,24,0,0,0
1981-11-12,57,31,0.00,0.0,0,24,24,0,0,0
1981-11-13,62,35,0.00,0.0,0,24,24,0,0,0
1981-11-14,61,47,0.00,0.0,0,24,24,0,0,0
1981-11-15,58,48,0.00,0.0,0,24,24,0,0,0
1981-11-16,59,32,0.00,0.0,0,24,24,0,0,0
1981-11-17,49,28,0.00,0.0,0,24,24,0,0,0
1981-11-18,42,33,0.82,4.2,0,24,24,0,0,0
1981-11-19,34,28,0.87,6.2,8,24,24,0,0,0
1981-11-20,28,17,0.01,0.1,10,24,24,0,0,0
1981-11-21,24,6,T,T,8,24,24,0,0,0
1981-11-22,28,9,0.00,0.0,8,24,24,0,0,0
1981-11-23,33,22,0.13,0.3,7,24,24,0,0,0
1981-11-24,34,29,T,T,7,24,24,0,0,0
1981-11-25,37,31,0.03,T,5,24,24,0,0,0
1981-11-26,37,31,0.16,0.9,3,24,24,0,0,0
1981-11-27,32,28,0.00,0.0,3,24,24,0,0,0
1981-11-28,32,24,0.00,0.0,3,24,24,0,0,0
1981-11-29,35,25,T,T,3,24,24,0,0,0
1981-11-30,35,23,0.14,2.3,3,24,24,0,0,0
1981-12-01,35,31,0.20,1.5,6,24,24,0,0,0
1981-12-02,31,19,0.01,0.2,6,24,24,0,0,0
1981-12-03,29,15,0.08,2.1,6,24,24,0,0,0
1981-12-04,32,11,0.00,0.0,8,24,24,0,0,0
1981-12-05,26,9,T,T,8,24,24,0,0,0
1981-12-06,38,26,0.00,0.0,6,24,24,0,0,0
1981-12-07,39,28,0.00,0.0,5,24,24,0,0,0
1981-12-08,32,27,0.00,0.0,4,24,24,0,0,0
1981-12-09,28,15,T,T,4,24,24,0,0,0
1981-12-10,25,10,0.00,0.0,4,24,24,0,0,0
1981-12-11,31,23,0.00,0.0,3,24,24,0,0,0
1981-12-12,35,29,0.03,0.3,3,24,24,0,0,0
1981-12-13,33,25,0.09,1.1,3,24,24,0,0,0
1981-12-14,25,3,0.02,0.1,4,24,24,0,0,0
1981-12-15,12,-1,0.00,0.0,4,24,24,0,0,0
1981-12-16,6,-3,0.00,0.0,4,24,24,0,0,0
1981-12-17,8,-2,0.00,0.0,4,24,24,0,0,0
1981-12-18,8,-9,T,T,4,24,24,0,0,0
1981-12-19,6,-11,0.00,0.0,4,24,24,0,0,0
1981-12-20,33,-3,0.10,0.5,4,24,24,0,0,0
1981-12-21,34,17,0.00,0.0,4,24,24,0,0,0
1981-12-22,28,12,0.00,0.0,4,24,24,0,0,0
1981-12-23,23,6,T,T,4,24,24,0,0,0
1981-12-24,26,8,0.00,0.0,4,24,24,0,0,0
1981-12-25,23,12,0.01,0.1,4,24,24,0,0,0
1981-12-26,29,21,0.15,1.4,5,24,24,0,0,0
1981-12-27,25,12,0.01,0.1,5,24,24,0,0,0
1981-12-28,13,-7,0.00,0.0,6,24,24,0,0,0
1981-12-29,9,-9,T,0.1,6,24,24,0,0,0
1981-12-30,28,-5,0.05,1.1,6,24,24,0,0,0
1981-12-31,28,-1,0.17,2.0,8,24,24,0,0,0
1982-01-01,10,-12,0.00,0.0,8,24,24,0,0,0
1982-01-02,24,10,0.24,3.3,7,24,24,0,0,0
1982-01-03,15,-6,0.00,0.0,10,24,24,0,0,0
1982-01-04,16,-0,0.00,0.0,10,24,24,0,0,0
1982-01-05,21,-1,0.00,0.0,10,24,24,0,0,0
1982-01-06,-1,-14,0.00,0.0,10,24,24,0,0,0
1982-01-07,5,-20,0.00,0.0,10,24,24,0,0,0
1982-01-08,14,-10,0.00,0.0,10,24,24,0,0,0
1982-01-09,-10,-23,0.00,0.0,9,24,24,0,0,0
1982-01-10,-0,-26,0.00,0.0,9,24,24,0,0,0
1982-01-11,6,-3,0.00,0.0,9,24,24,0,0,0
1982-01-12,10,-2,T,0.1,9,24,24,0,0,0
1982-01-13,7,-10,0.02,0.5,9,24,24,0,0,0
1982-01-14,-0,-21,0.00,0.0,9,24,24,0,0,0
1982-01-15,10,-16,0.10,1.5,9,24,24,0,0,0
1982-01-16,-16,-23,0.00,0.0,10,24,24,0,0,0
1982-01-17,8,-23,0.03,0.9,10,24,24,0,0,0
1982-01-18,17,6,0.02,0.4,11,24,24,0,0,0
1982-01-19,23,4,0.00,0.0,11,24,24,0,0,0
1982-01-20,14,2,0.80,17.1,9,24,24,0,0,0
1982-01-21,17,13,0.01,0.3,24,24,24,0,0,0
1982-01-22,17,13,0.89,17.2,19,24,24,0,0,0
1982-01-23,16,-7,0.21,2.8,38,24,24,0,0,0
1982-01-24,-7,-21,0.10,1.7,35,24,24,0,0,0
1982-01-25,3,-14,0.03,0.6,32,24,24,0,0,0
1982-01-26,16,-18,0.00,0.0,24,24,24,0,0,0
1982-01-27,39,16,0.00,0.0,22,24,24,0,0,0
1982-01-28,23,-1,0.00,0.0,21,24,24,0,0,0
1982-01-29,31,9,0.00,0.0,19,24,24,0,0,0
1982-01-30,18,-3,0.00,0.0,18,24,24,0,0,0
1982-01-31,9,-12,0.00,0.0,18,24,24,0,0,0
1982-02-01,15,-14,0.19,3.1,18,24,24,0,0,0
1982-02-02,17,-4,0.12,1.8,21,24,24,0,0,0
1982-02-03,-4,-18,0.00,0.0,20,24,24,0,0,0
1982-02-04,-1,-17,0.01,0.1,19,24,24,0,0,0
1982-02-05,-3,-18,0.00,0.0,19,24,24,0,0,0
1982-02-06,16,-22,T,T,17,24,24,0,0,0
1982-02-07,23,2,T,T,17,24,24,0,0,0
1982-02-08,10,-3,0.00,0.0,17,24,24,0,0,0
1982-02-09,-2,-15,0.00,0.0,17,24,24,0,0,0
1982-02-10,9,-16,0.00,0.0,17,24,24,0,0,0
1982-02-11,16,-1,0.00,0.0,17,24,24,0,0,0
1982-02-12,18,-3,T,T,17,24,24,0,0,0
1982-02-13,23,14,T,T,17,24,24,0,0,0
1982-02-14,33,20,0.00,0.0,17,24,24,0,0,0
1982-02-15,32,16,0.00,0.0,17,24,24,0,0,0
1982-02-16,37,27,0.00,0.0,17,24,24,0,0,0
1982-02-17,32,24,T,T,16,24,24,0,0,0
1982-02-18,36,32,T,0.0,16,24,24,0,0,0
1982-02-19,39,29,0.00,0.0,16,24,24,0,0,0
1982-02-20,45,29,0.00,0.0,16,24,24,0,0,0
1982-02-21,38,23,0.00,0.0,11,24,24,0,0,0
1982-02-22,49,25,0.00,0.0,11,24,24,0,0,0
1982-02-23,34,23,0.00,0.0,11,24,24,0,0,0
1982-02-24,27,13,0.11,2.4,13,24,24,0,0,0
1982-02-25,27,5,0.00,0.0,13,24,24,0,0,0
1982-02-26,34,11,0.00,0.0,13,24,24,0,0,0
1982-02-27,36,20,0.00,0.0,13,24,24,0,0,0
1982-02-28,41,24,0.00,0.0,13,24,24,0,0,0
1982-03-01,28,17,T,T,12,24,24,0,0,0
1982-03-02,24,15,0.03,0.3,12,24,24,0,0,0
1982-03-03,21,9,0.00,0.0,12,24,24,0,0,0
1982-03-04,27,15,0.00,0.0,12,24,24,0,0,0
1982-03-05,23,8,0.00,0.0,12,24,24,0,0,0
1982-03-06,26,6,T,T,11,24,24,0,0,0
1982-03-07,15,-3,T,T,11,24,24,0,0,0
1982-03-08,21,6,0.18,2.8,11,24,24,0,0,0
1982-03-09,19,-2,0.00,0.0,13,24,24,0,0,0
1982-03-10,40,14,0.00,0.0,11,24,24,0,0,0
1982-03-11,37,24,0.00,0.0,10,24,24,0,0,0
1982-03-12,40,30,0.44,0.0,9,24,24,0,0,0
1982-03-13,42,34,0.00,0.0,6,24,24,0,0,0
1982-03-14,42,24,0.00,0.0,6,24,24,0,0,0
1982-03-15,38,33,T,T,6,24,24,0,0,0
1982-03-16,37,33,0.66,4.7,6,24,24,0,0,0
1982-03-17,38,30,0.00,0.0,8,24,24,0,0,0
1982-03-18,40,34,0.00,0.0,8,24,24,0,0,0
1982-03-19,38,31,0.37,2.2,7,24,24,0,0,0
1982-03-20,36,30,0.14,0.4,8,24,24,0,0,0
1982-03-21,41,29,0.05,0.5,9,24,24,0,0,0
1982-03-22,39,25,0.00,0.0,7,24,24,0,0,0
1982-03-23,46,24,0.03,0.0,7,24,24,0,0,0
1982-03-24,41,28,0.00,0.0,6,24,24,0,0,0
1982-03-25,31,23,T,T,5,24,24,0,0,0
1982-03-26,32,17,0.00,0.0,5,24,24,0,0,0
1982-03-27,35,15,0.00,0.0,5,24,24,0,0,0
1982-03-28,49,28,0.00,0.0,5,24,24,0,0,0
1982-03-29,50,38,0.05,0.0,T,24,24,0,0,0
1982-03-30,59,40,0.07,0.0,T,24,24,0,0,0
1982-03-31,53,33,0.07,0.0,0,24,24,0,0,0
1982-04-01,51,28,0.00,0.0,0,24,24,0,0,0
1982-04-02,59,44,0.01,0.0,0,24,24,0,0,0
1982-04-03,53,17,0.04,0.5,T,24,24,0,0,0
1982-04-04,32,13,0.00,0.0,T,24,24,0,0,0
1982-04-05,29,21,0.02,0.3,0,24,24,0,0,0
1982-04-06,33,15,0.00,0.0,T,24,24,0,0,0
1982-04-07,35,21,0.00,0.0,T,24,24,0,0,0
1982-04-08,31,26,0.10,1.0,0,24,24,0,0,0
1982-04-09,38,20,T,T,T,24,24,0,0,0
1982-04-10,37,29,T,T,0,24,24,0,0,0
1982-04-11,48,22,0.00,0.0,0,24,24,0,0,0
1982-04-12,55,38,0.02,0.0,0,24,24,0,0,0
1982-04-13,60,38,0.00,0.0,0,24,24,0,0,0
1982-04-14,65,38,0.05,0.0,0,24,24,0,0,0
1982-04-15,66,50,0.04,0.0,0,24,24,0,0,0
1982-04-16,61,44,0.70,0.0,0,24,24,0,0,0
1982-04-17,58,38,0.02,0.0,0,24,24,0,0,0
1982-04-18,66,37,T,0.0,0,24,24,0,0,0
1982-04-19,49,33,0.40,1.2,0,24,24,0,0,0
1982-04-20,46,28,0.18,1.8,2,24,24,0,0,0
1982-04-21,56,25,0.00,0.0,0,24,24,0,0,0
1982-04-22,60,30,0.00,0.0,0,24,24,0,0,0
1982-04-23,76,43,0.00,0.0,0,24,24,0,0,0
1982-04-24,76,51,0.00,0.0,0,24,24,0,0,0
1982-04-25,71,51,0.02,0.0,0,24,24,0,0,0
1982-04-26,59,40,T,0.0,0,24,24,0,0,0
1982-04-27,63,33,0.00,0.0,0,24,24,0,0,0
1982-04-28,64,38,0.00,0.0,0,24,24,0,0,0
1982-04-29,67,41,0.00,0.0,0,24,24,0,0,0
1982-04-30,65,48,0.02,0.0,0,24,24,0,0,0
1982-05-01,72,40,0.00,0.0,0,24,24,0,0,0
1982-05-02,77,44,0.00,0.0,0,24,24,0,0,0
1982-05-03,82,50,0.04,0.0,0,24,24,0,0,0
1982-05-04,88,62,0.43,0.0,0,24,24,0,0,0
1982-05-05,62,49,0.10,0.0,0,24,24,0,0,0
1982-05-06,53,42,0.18,0.0,0,24,24,0,0,0
1982-05-07,60,40,0.00,0.0,0,24,24,0,0,0
1982-05-08,70,43,0.00,0.0,0,24,24,0,0,0
1982-05-09,74,52,0.89,0.0,0,24,24,0,0,0
1982-05-10,85,63,T,0.0,0,24,24,0,0,0
1982-05-11,70,56,0.00,0.0,0,24,24,0,0,0
1982-05-12,63,54,1.13,0.0,0,24,24,0,0,0
1982-05-13,71,62,0.15,0.0,0,24,24,0,0,0
1982-05-14,78,61,0.35,0.0,0,24,24,0,0,0
1982-05-15,76,58,0.35,0.0,0,24,24,0,0,0
1982-05-16,80,59,0.19,0.0,0,24,24,0,0,0
1982-05-17,71,59,0.57,0.0,0,24,24,0,0,0
1982-05-18,71,58,0.00,0.0,0,24,24,0,0,0
1982-05-19,75,51,0.00,0.0,0,24,24,0,0,0
1982-05-20,64,51,0.00,0.0,0,24,24,0,0,0
1982-05-21,67,48,T,0.0,0,24,24,0,0,0
1982-05-22,70,52,T,0.0,0,24,24,0,0,0
1982-05-23,71,43,0.00,0.0,0,24,24,0,0,0
1982-05-24,71,51,0.00,0.0,0,24,24,0,0,0
1982-05-25,71,53,0.00,0.0,0,24,24,0,0,0
1982-05-26,66,57,0.26,0.0,0,24,24,0,0,0
1982-05-27,73,60,T,0.0,0,24,24,0,0,0
1982-05-28,79,58,0.00,0.0,0,24,24,0,0,0
1982-05-29,78,61,0.07,0.0,0,24,24,0,0,0
1982-05-30,78,53,0.28,0.0,0,24,24,0,0,0
1982-05-31,66,49,0.00,0.0,0,24,24,0,0,0
1982-06-01,71,44,0.00,0.0,0,24,24,0,0,0
1982-06-02,64,41,0.00,0.0,0,24,24,0,0,0
1982-06-03,68,46,0.00,0.0,0,24,24,0,0,0
1982-06-04,71,47,0.00,0.0,0,24,24,0,0,0
1982-06-05,75,50,T,0.0,0,24,24,0,0,0
1982-06-06,69,57,0.04,0.0,0,24,24,0,0,0
1982-06-07,69,58,0.00,0.0,0,24,24,0,0,0
1982-06-08,77,52,0.02,0.0,0,24,24,0,0,0
1982-06-09,70,53,T,0.0,0,24,24,0,0,0
1982-06-10,73,51,0.00,0.0,0,24,24,0,0,0
1982-06-11,79,44,T,0.0,0,24,24,0,0,0
1982-06-12,73,50,0.00,0.0,0,24,24,0,0,0
1982-06-13,82,49,0.00,0.0,0,24,24,0,0,0
1982-06-14,70,58,0.16,0.0,0,24,24,0,0,0
1982-06-15,74,55,0.00,0.0,0,24,24,0,0,0
1982-06-16,83,49,T,0.0,0,24,24,0,0,0
1982-06-17,73,59,0.00,0.0,0,24,24,0,0,0
1982-06-18,68,53,T,0.0,0,24,24,0,0,0
1982-06-19,72,43,0.10,0.0,0,24,24,0,0,0
